,hour,date_hour_start,solar_electricity_generation_kwh,electricity_usage_kwh ,net_electricity,month
2609,17,2020-04-19 17:00:00,0.42899999999999994,0.34500000000000003,0.08399999999999991,4
2610,18,2020-04-19 18:00:00,0.243,0.5742,-0.33120000000000005,4
2611,19,2020-04-19 19:00:00,0.039,5.174400000000001,-5.1354000000000015,4
2612,20,2020-04-19 20:00:00,0.0,5.352600000000001,-5.352600000000001,4
2613,21,2020-04-19 21:00:00,0.021,1.125,-1.104,4
2614,22,2020-04-19 22:00:00,0.015,25.596,-25.581,4
2615,23,2020-04-19 23:00:00,0.0,1.5238475999999999,-1.5238475999999999,4
2616,0,2020-04-20 00:00:00,0.0,0.40395960000000003,-0.40395960000000003,4
2617,1,2020-04-20 01:00:00,0.0,0.1259874,-0.1259874,4
2618,2,2020-04-20 02:00:00,0.0,0.1339866,-0.1339866,4
2619,3,2020-04-20 03:00:00,0.0,0.45599999999999996,-0.45599999999999996,4
2620,4,2020-04-20 04:00:00,0.009000000000000001,0.327,-0.318,4
2621,5,2020-04-20 05:00:00,0.009000000000000001,0.23399999999999999,-0.22499999999999998,4
2622,6,2020-04-20 06:00:00,0.789,0.23099999999999998,0.558,4
2623,7,2020-04-20 07:00:00,2.469,0.44699999999999995,2.022,4
2624,8,2020-04-20 08:00:00,4.526999999999999,1.302,3.224999999999999,4
2625,9,2020-04-20 09:00:00,5.973000000000001,1.2209999999999999,4.752000000000001,4
2626,10,2020-04-20 10:00:00,6.968999999999999,0.0,6.968999999999999,4
2627,11,2020-04-20 11:00:00,7.8870000000000005,0.156,7.731000000000001,4
2628,12,2020-04-20 12:00:00,7.557,0.009000000000000001,7.548,4
2629,13,2020-04-20 13:00:00,6.767999999999999,0.21899999999999997,6.548999999999999,4
2630,14,2020-04-20 14:00:00,5.316,0.033,5.2829999999999995,4
2631,15,2020-04-20 15:00:00,3.633,0.399,3.234,4
2632,16,2020-04-20 16:00:00,2.568,0.45899999999999996,2.109,4
2633,17,2020-04-20 17:00:00,0.783,0.42899999999999994,0.3540000000000001,4
2634,18,2020-04-20 18:00:00,0.339,5.4648,-5.1258,4
2635,19,2020-04-20 19:00:00,0.03,1.8678000000000001,-1.8378,4
2636,20,2020-04-20 20:00:00,0.015,2.6928,-2.6778,4
2637,21,2020-04-20 21:00:00,0.003,1.131,-1.1280000000000001,4
2638,22,2020-04-20 22:00:00,0.015,1.779,-1.764,4
2639,23,2020-04-20 23:00:00,0.0,1.455,-1.455,4
2640,0,2020-04-21 00:00:00,0.0,0.8639136,-0.8639136,4
2641,1,2020-04-21 01:00:00,0.0,0.8899109999999999,-0.8899109999999999,4
2642,2,2020-04-21 02:00:00,0.0,0.8519148,-0.8519148,4
2643,3,2020-04-21 03:00:00,0.0,0.30000000000000004,-0.30000000000000004,4
2644,4,2020-04-21 04:00:00,0.0,0.5700000000000001,-0.5700000000000001,4
2645,5,2020-04-21 05:00:00,0.003,0.23099999999999998,-0.22799999999999998,4
2646,6,2020-04-21 06:00:00,0.9059999999999999,0.23099999999999998,0.6749999999999999,4
2647,7,2020-04-21 07:00:00,2.0220000000000002,6.588000000000001,-4.566000000000001,4
2648,8,2020-04-21 08:00:00,4.149,0.249,3.9,4
2649,9,2020-04-21 09:00:00,6.39,0.279,6.111,4
2650,10,2020-04-21 10:00:00,7.308,0.063,7.245,4
2651,11,2020-04-21 11:00:00,8.535,0.056999999999999995,8.478,4
2652,12,2020-04-21 12:00:00,8.214,24.987000000000002,-16.773000000000003,4
2653,13,2020-04-21 13:00:00,6.449999999999999,1.32,5.129999999999999,4
2654,14,2020-04-21 14:00:00,5.604,1.6440000000000001,3.96,4
2655,15,2020-04-21 15:00:00,4.011,0.618,3.3930000000000002,4
2656,16,2020-04-21 16:00:00,1.2329999999999999,0.63,0.6029999999999999,4
2657,17,2020-04-21 17:00:00,0.921,0.7020000000000001,0.21899999999999997,4
2658,18,2020-04-21 18:00:00,0.42599999999999993,1.7820000000000003,-1.3560000000000003,4
2659,19,2020-04-21 19:00:00,0.048,1.3860000000000001,-1.338,4
2660,20,2020-04-21 20:00:00,0.015,1.98,-1.965,4
2661,21,2020-04-21 21:00:00,0.006,1.4249999999999998,-1.4189999999999998,4
2662,22,2020-04-21 22:00:00,0.0,1.1760000000000002,-1.1760000000000002,4
2663,23,2020-04-21 23:00:00,0.0,0.8459153999999999,-0.8459153999999999,4
2664,0,2020-04-22 00:00:00,0.0,0.32796719999999996,-0.32796719999999996,4
2665,1,2020-04-22 01:00:00,0.0,0.29597039999999997,-0.29597039999999997,4
2666,2,2020-04-22 02:00:00,0.0,0.1279872,-0.1279872,4
2667,3,2020-04-22 03:00:00,0.0,0.318,-0.318,4
2668,4,2020-04-22 04:00:00,0.006,0.33,-0.324,4
2669,5,2020-04-22 05:00:00,0.0,0.486,-0.486,4
2670,6,2020-04-22 06:00:00,0.711,0.46199999999999997,0.249,4
2671,7,2020-04-22 07:00:00,2.931,0.498,2.433,4
2672,8,2020-04-22 08:00:00,4.977,0.5820000000000001,4.3950000000000005,4
2673,9,2020-04-22 09:00:00,6.684000000000001,6.117000000000001,0.5670000000000002,4
2674,10,2020-04-22 10:00:00,7.3740000000000006,24.543,-17.168999999999997,4
2675,11,2020-04-22 11:00:00,8.325,0.11399999999999999,8.210999999999999,4
2676,12,2020-04-22 12:00:00,7.926,0.078,7.848,4
2677,13,2020-04-22 13:00:00,7.314,0.015,7.299,4
2678,14,2020-04-22 14:00:00,6.285,0.05399999999999999,6.231,4
2679,15,2020-04-22 15:00:00,4.191,0.471,3.7199999999999998,4
2680,16,2020-04-22 16:00:00,2.112,8.469,-6.356999999999999,4
2681,17,2020-04-22 17:00:00,0.6060000000000001,0.9990000000000001,-0.393,4
2682,18,2020-04-22 18:00:00,0.363,0.957,-0.594,4
2683,19,2020-04-22 19:00:00,0.11099999999999999,0.8184,-0.7074,4
2684,20,2020-04-22 20:00:00,0.009000000000000001,2.7720000000000002,-2.7630000000000003,4
2685,21,2020-04-22 21:00:00,0.0,1.326,-1.326,4
2686,22,2020-04-22 22:00:00,0.015,2.118,-2.1029999999999998,4
2687,23,2020-04-22 23:00:00,0.0,1.459854,-1.459854,4
2688,0,2020-04-23 00:00:00,0.0,1.1518847999999997,-1.1518847999999997,4
2689,1,2020-04-23 01:00:00,0.0,0.5739426,-0.5739426,4
2690,2,2020-04-23 02:00:00,0.0,0.5619438,-0.5619438,4
2691,3,2020-04-23 03:00:00,0.0,0.741,-0.741,4
2692,4,2020-04-23 04:00:00,0.018000000000000002,0.765,-0.747,4
2693,5,2020-04-23 05:00:00,0.021,0.66,-0.639,4
2694,6,2020-04-23 06:00:00,1.197,1.182,0.015000000000000124,4
2695,7,2020-04-23 07:00:00,3.159,7.515,-4.356,4
2696,8,2020-04-23 08:00:00,5.5920000000000005,0.03,5.562,4
2697,9,2020-04-23 09:00:00,5.271,1.254,4.0169999999999995,4
2698,10,2020-04-23 10:00:00,1.371,1.845,-0.474,4
2699,11,2020-04-23 11:00:00,7.461,1.53,5.931,4
2700,12,2020-04-23 12:00:00,4.341,0.07200000000000001,4.269,4
2701,13,2020-04-23 13:00:00,6.666,0.384,6.282,4
2702,14,2020-04-23 14:00:00,5.211,0.243,4.968,4
2703,15,2020-04-23 15:00:00,3.966,0.20700000000000002,3.7590000000000003,4
2704,16,2020-04-23 16:00:00,1.9980000000000002,0.567,1.4310000000000003,4
2705,17,2020-04-23 17:00:00,0.9119999999999999,0.567,0.345,4
2706,18,2020-04-23 18:00:00,0.42599999999999993,12.243,-11.817,4
2707,19,2020-04-23 19:00:00,0.03,13.4442,-13.414200000000001,4
2708,20,2020-04-23 20:00:00,0.003,8.976,-8.973,4
2709,21,2020-04-23 21:00:00,0.006,1.548,-1.542,4
2710,22,2020-04-23 22:00:00,0.024,1.7309999999999999,-1.7069999999999999,4
2711,23,2020-04-23 23:00:00,0.0,0.6939306,-0.6939306,4
2712,0,2020-04-24 00:00:00,0.0,1.1298869999999999,-1.1298869999999999,4
2713,1,2020-04-24 01:00:00,0.0,1.2398759999999998,-1.2398759999999998,4
2714,2,2020-04-24 02:00:00,0.0,0.209979,-0.209979,4
2715,3,2020-04-24 03:00:00,0.0,0.28800000000000003,-0.28800000000000003,4
2716,4,2020-04-24 04:00:00,0.015,0.6060000000000001,-0.5910000000000001,4
2717,5,2020-04-24 05:00:00,0.003,0.474,-0.471,4
2718,6,2020-04-24 06:00:00,0.5489999999999999,0.489,0.05999999999999994,4
2719,7,2020-04-24 07:00:00,0.5369999999999999,0.264,0.2729999999999999,4
2720,8,2020-04-24 08:00:00,1.182,1.281,-0.09899999999999998,4
2721,9,2020-04-24 09:00:00,2.355,1.488,0.867,4
2722,10,2020-04-24 10:00:00,2.7750000000000004,0.153,2.6220000000000003,4
2723,11,2020-04-24 11:00:00,2.6310000000000002,0.14100000000000001,2.49,4
2724,12,2020-04-24 12:00:00,2.856,0.153,2.703,4
2725,13,2020-04-24 13:00:00,2.349,0.41700000000000004,1.9320000000000002,4
2726,14,2020-04-24 14:00:00,2.3760000000000003,0.27,2.1060000000000003,4
2727,15,2020-04-24 15:00:00,2.4749999999999996,0.267,2.2079999999999997,4
2728,16,2020-04-24 16:00:00,1.1099999999999999,8.382,-7.272,4
2729,17,2020-04-24 17:00:00,0.522,1.032,-0.51,4
2730,18,2020-04-24 18:00:00,0.17400000000000002,1.9206,-1.7466000000000002,4
2731,19,2020-04-24 19:00:00,0.024,13.4508,-13.4268,4
2732,20,2020-04-24 20:00:00,0.021,3.399,-3.378,4
2733,21,2020-04-24 21:00:00,0.015,1.6470000000000002,-1.6320000000000003,4
2734,22,2020-04-24 22:00:00,0.033,8.363999999999999,-8.331,4
2735,23,2020-04-24 23:00:00,0.0,0.6999299999999998,-0.6999299999999998,4
2736,0,2020-04-25 00:00:00,0.0,0.32596739999999996,-0.32596739999999996,4
2737,1,2020-04-25 01:00:00,0.0,0.1359864,-0.1359864,4
2738,2,2020-04-25 02:00:00,0.0,0.1379862,-0.1379862,4
2739,3,2020-04-25 03:00:00,0.0,0.183,-0.183,4
2740,4,2020-04-25 04:00:00,0.018000000000000002,0.492,-0.474,4
2741,5,2020-04-25 05:00:00,0.012,0.45299999999999996,-0.44099999999999995,4
2742,6,2020-04-25 06:00:00,0.45299999999999996,0.498,-0.04500000000000004,4
2743,7,2020-04-25 07:00:00,0.684,6.591,-5.907,4
2744,8,2020-04-25 08:00:00,2.0340000000000003,8.562000000000001,-6.5280000000000005,4
2745,9,2020-04-25 09:00:00,6.87,0.0,6.87,4
2746,10,2020-04-25 10:00:00,9.435,0.0,9.435,4
2747,11,2020-04-25 11:00:00,1.887,0.201,1.686,4
2748,12,2020-04-25 12:00:00,2.709,0.393,2.316,4
2749,13,2020-04-25 13:00:00,1.524,0.192,1.332,4
2750,14,2020-04-25 14:00:00,8.616,0.0,8.616,4
2751,15,2020-04-25 15:00:00,4.173,0.33,3.843,4
2752,16,2020-04-25 16:00:00,0.096,5.475,-5.379,4
2753,17,2020-04-25 17:00:00,1.323,0.687,0.6359999999999999,4
2754,18,2020-04-25 18:00:00,0.252,4.356,-4.104,4
2755,19,2020-04-25 19:00:00,0.048,3.8544,-3.8064,4
2756,20,2020-04-25 20:00:00,0.0,2.9040000000000004,-2.9040000000000004,4
2757,21,2020-04-25 21:00:00,0.0,1.596,-1.596,4
2758,22,2020-04-25 22:00:00,0.0,26.469,-26.469,4
2759,23,2020-04-25 23:00:00,0.0,0.639936,-0.639936,4
2760,0,2020-04-26 00:00:00,0.0,1.1138886000000001,-1.1138886000000001,4
2761,1,2020-04-26 01:00:00,0.0,0.4459554,-0.4459554,4
2762,2,2020-04-26 02:00:00,0.0,0.1459854,-0.1459854,4
2763,3,2020-04-26 03:00:00,0.0,0.201,-0.201,4
2764,4,2020-04-26 04:00:00,0.012,0.21899999999999997,-0.20699999999999996,4
2765,5,2020-04-26 05:00:00,0.21299999999999997,0.501,-0.28800000000000003,4
2766,6,2020-04-26 06:00:00,1.614,1.596,0.018000000000000016,4
2767,7,2020-04-26 07:00:00,3.957,0.8699999999999999,3.0869999999999997,4
2768,8,2020-04-26 08:00:00,5.889,0.336,5.553,4
2769,9,2020-04-26 09:00:00,1.9980000000000002,0.321,1.6770000000000003,4
2770,10,2020-04-26 10:00:00,2.586,0.30300000000000005,2.283,4
2771,11,2020-04-26 11:00:00,2.154,0.585,1.569,4
2772,12,2020-04-26 12:00:00,3.4319999999999995,0.23099999999999998,3.2009999999999996,4
2773,13,2020-04-26 13:00:00,9.911999999999999,0.051000000000000004,9.860999999999999,4
2774,14,2020-04-26 14:00:00,6.474,0.492,5.982,4
2775,15,2020-04-26 15:00:00,2.301,0.6900000000000001,1.6110000000000002,4
2776,16,2020-04-26 16:00:00,1.629,0.46799999999999997,1.161,4
2777,17,2020-04-26 17:00:00,0.5760000000000001,0.534,0.04200000000000004,4
2778,18,2020-04-26 18:00:00,0.258,13.4244,-13.1664,4
2779,19,2020-04-26 19:00:00,0.056999999999999995,3.2736,-3.2166,4
2780,20,2020-04-26 20:00:00,0.015,3.0228000000000006,-3.0078000000000005,4
2781,21,2020-04-26 21:00:00,0.0,1.6230000000000002,-1.6230000000000002,4
2782,22,2020-04-26 22:00:00,0.018000000000000002,1.7159999999999997,-1.6979999999999997,4
2783,23,2020-04-26 23:00:00,0.0,0.8019198,-0.8019198,4
2784,0,2020-04-27 00:00:00,0.0,0.41195879999999996,-0.41195879999999996,4
2785,1,2020-04-27 01:00:00,0.0,0.2139786,-0.2139786,4
2786,2,2020-04-27 02:00:00,0.0,0.2079792,-0.2079792,4
2787,3,2020-04-27 03:00:00,0.0,0.333,-0.333,4
2788,4,2020-04-27 04:00:00,0.009000000000000001,0.615,-0.606,4
2789,5,2020-04-27 05:00:00,0.006,0.591,-0.585,4
2790,6,2020-04-27 06:00:00,0.513,0.243,0.27,4
2791,7,2020-04-27 07:00:00,0.801,0.591,0.21000000000000008,4
2792,8,2020-04-27 08:00:00,0.5820000000000001,0.46499999999999997,0.1170000000000001,4
2793,9,2020-04-27 09:00:00,1.5870000000000002,0.21299999999999997,1.374,4
2794,10,2020-04-27 10:00:00,1.8359999999999999,0.22499999999999998,1.6109999999999998,4
2795,11,2020-04-27 11:00:00,0.687,0.483,0.20400000000000007,4
2796,12,2020-04-27 12:00:00,1.6470000000000002,0.195,1.4520000000000002,4
2797,13,2020-04-27 13:00:00,1.203,0.21599999999999997,0.9870000000000001,4
2798,14,2020-04-27 14:00:00,0.9810000000000001,0.23099999999999998,0.7500000000000001,4
2799,15,2020-04-27 15:00:00,1.311,0.192,1.119,4
2800,16,2020-04-27 16:00:00,0.28200000000000003,0.48,-0.19799999999999995,4
2801,17,2020-04-27 17:00:00,1.053,4.635,-3.582,4
2802,18,2020-04-27 18:00:00,0.12,1.7688000000000001,-1.6488,4
2803,19,2020-04-27 19:00:00,0.042,1.7622000000000002,-1.7202000000000002,4
2804,20,2020-04-27 20:00:00,0.012,1.6104,-1.5984,4
2805,21,2020-04-27 21:00:00,0.0,0.21599999999999997,-0.21599999999999997,4
2806,22,2020-04-27 22:00:00,0.021,1.428,-1.407,4
2807,23,2020-04-27 23:00:00,0.0,0.6939306,-0.6939306,4
2808,0,2020-04-28 00:00:00,0.0,0.32796719999999996,-0.32796719999999996,4
2809,1,2020-04-28 01:00:00,0.0,0.2159784,-0.2159784,4
2810,2,2020-04-28 02:00:00,0.0,0.2119788,-0.2119788,4
2811,3,2020-04-28 03:00:00,0.0,0.5760000000000001,-0.5760000000000001,4
2812,4,2020-04-28 04:00:00,0.003,0.657,-0.654,4
2813,5,2020-04-28 05:00:00,0.012,0.336,-0.324,4
2814,6,2020-04-28 06:00:00,0.255,0.384,-0.129,4
2815,7,2020-04-28 07:00:00,0.378,7.176,-6.798,4
2816,8,2020-04-28 08:00:00,0.8639999999999999,2.712,-1.8480000000000003,4
2817,9,2020-04-28 09:00:00,1.272,2.301,-1.0290000000000001,4
2818,10,2020-04-28 10:00:00,1.161,2.391,-1.23,4
2819,11,2020-04-28 11:00:00,0.489,2.481,-1.992,4
2820,12,2020-04-28 12:00:00,1.0290000000000001,2.565,-1.5359999999999998,4
2821,13,2020-04-28 13:00:00,1.191,2.5229999999999997,-1.3319999999999996,4
2822,14,2020-04-28 14:00:00,1.167,1.9380000000000002,-0.7710000000000001,4
2823,15,2020-04-28 15:00:00,0.6900000000000001,2.211,-1.521,4
2824,16,2020-04-28 16:00:00,0.306,2.112,-1.806,4
2825,17,2020-04-28 17:00:00,0.357,4.593,-4.236,4
2826,18,2020-04-28 18:00:00,0.11099999999999999,6.402000000000001,-6.291000000000001,4
2827,19,2020-04-28 19:00:00,0.036000000000000004,25.119600000000002,-25.0836,4
2828,20,2020-04-28 20:00:00,0.024,6.4350000000000005,-6.4110000000000005,4
2829,21,2020-04-28 21:00:00,0.0,14.486999999999998,-14.486999999999998,4
2830,22,2020-04-28 22:00:00,0.003,8.271,-8.268,4
2831,23,2020-04-28 23:00:00,0.0,1.4718528,-1.4718528,4
2832,0,2020-04-29 00:00:00,0.0,1.0638936,-1.0638936,4
2833,1,2020-04-29 01:00:00,0.0,0.9459054,-0.9459054,4
2834,2,2020-04-29 02:00:00,0.0,0.2020798,-0.2020798,4
2835,3,2020-04-29 03:00:00,0.0,0.318,-0.318,4
2836,4,2020-04-29 04:00:00,0.012,0.579,-0.567,4
2837,5,2020-04-29 05:00:00,0.021,0.372,-0.351,4
2838,6,2020-04-29 06:00:00,0.183,0.42000000000000004,-0.23700000000000004,4
2839,7,2020-04-29 07:00:00,0.237,0.81,-0.5730000000000001,4
2840,8,2020-04-29 08:00:00,0.489,1.044,-0.555,4
2841,9,2020-04-29 09:00:00,0.807,1.887,-1.08,4
2842,10,2020-04-29 10:00:00,0.855,0.498,0.357,4
2843,11,2020-04-29 11:00:00,0.885,0.747,0.138,4
2844,12,2020-04-29 12:00:00,1.035,5.979,-4.944,4
2845,13,2020-04-29 13:00:00,0.8459999999999999,8.370000000000001,-7.524000000000001,4
2846,14,2020-04-29 14:00:00,0.804,0.264,0.54,4
2847,15,2020-04-29 15:00:00,0.63,0.9690000000000001,-0.3390000000000001,4
2848,16,2020-04-29 16:00:00,0.81,0.81,0.0,4
2849,17,2020-04-29 17:00:00,0.342,0.39,-0.04799999999999999,4
2850,18,2020-04-29 18:00:00,0.138,2.4024000000000005,-2.2644000000000006,4
2851,19,2020-04-29 19:00:00,0.048,3.9072,-3.8592,4
2852,20,2020-04-29 20:00:00,0.009000000000000001,4.1646,-4.1556,4
2853,21,2020-04-29 21:00:00,0.009000000000000001,2.2199999999999998,-2.211,4
2854,22,2020-04-29 22:00:00,0.012,26.394,-26.381999999999998,4
2855,23,2020-04-29 23:00:00,0.0,1.689831,-1.689831,4
